0.31525597,0.07699558,0.34431198,0.0035085178,0.0059581255,0.0024249791,0.088022314,0.0043682214,0.25363728,0.3421606,0.11959539,0.09695151,0.0030847937,0.013242281,0.042871244,0.050774895,0.16586712,0.05942072,0.15460066,0.0015865926,0.00037320296,0.0017934514,0.0073998957,0.0006636802,0.0042865914,0.014546894,0.00029432544,0.00931839,0.008525078,0.0013535314,0.014807667,0.00792504,0.03167514,0.0043849996,0.009350143,0.0004593861,0.0014853596,0.051876932,0.02620926,0.0054188413,0.05599539,0.0052404446,0.035823006,0.0015302476,0.030547334,0.009537214,0.0144362515,0.005424586,0.012680518,0.018655762,0.03633569,0.10009996,0.20985875,0.0308682,0.23300949,0.03794129,0.023854444,0.15250877,0.0008186612,0.009669039,0.015449246,0.00035260868,0.0702882,0.042860914,0.014462296,0.100943096,0.042235546,0.039085995,0.0005274076,0.0036860367,0.00053000887,0.032265298,0.00027410887,0.026023911,0.015353513,0.07176817,0.027631093,0.028550172,0.012165479,0.067264944,0.0759986,0.0014033654,0.1356602,0.008084007,0.21056074,0.007147865,0.11888385,0.01820672,0.01697779,0.16424371,0.012385566,0.031895217,0.002492464,0.06690146,0.0030769412,0.08654829,0.0038629153,0.0140194865,0.06259652,0.04470559,0.024149599,0.04691352,0.12221367,0.11387763,0.03520061,0.09872893,0.055354424,0.17714086,6.671691e-05,0.067885,0.0009418001,0.003014922,0.010235144,0.105604805,0.0046843993,0.01069721,0.04065689,0.000357101,0.18777148,0.0466447,0.06623456,0.024562852,0.037600998,0.0031872091,0.08375228,0.0048815995,0.122722544,0.0013721655,0.023377247,0.012789134,0.0018776554,0.014207601,0.0039446848,0.024979878,0.00025972427,0.0030072392,0.08565879,0.003156673,0.09148898,0.031149112,0.03744456,0.00041086524,0.0014050205,0.010466501,0.000861411,0.014130245,0.00041771613,0.0011492883,0.040114183,0.009507545,0.000115323535,0.0015262398,0.015022472,0.01910441,0.05454995,0.0031818813,0.0019269757,5.9680235e-05,0.009939734,0.01522845,0.007632805,0.01442093,0.05692354,0.055647004,0.0053176037,0.02405804,0.0091295745,0.00039406572,0.013516594,0.025413953,0.0061421753,0.020581115,0.0072904853,0.03502104,0.012912948,0.01800801,0.035534505,0.084362105,0.0385951,0.0001990845,0.13794549,0.0031323421,0.08046813,0.018979842,0.011276328,0.16599745,0.12212923,0.04062832,0.23951524,0.086581774,0.00023267332,0.015560344,0.0021839475,0.00016520258,0.0055469414,0.009049966,0.003872987,0.023128998,0.024317302,0.021023534,0.002123223,0.047469217,0.0013152033,0.047267586,0.0037925995,0.010507727,0.00017295245,0.0020438635,0.0031957114,0.020064864,0.024097348,0.0013915872,0.10758995,0.08597761,0.02485884,0.00060044485,0.038865615,0.00020401605,0.0048512546,0.015682781,0.0060544503,0.019659104,0.0003948269,0.00072213047,0.009746089,0.026602544,0.0023483203,0.031798977,0.005873929,0.005822608,0.0037457966,0.11051359,0.158845,0.006979092,0.078236416,0.00971482,0.027719159,0.008108282,0.001959066,0.0006142436,0.0039187395,0.037720487,6.5349115e-05,0.041121896,0.001265812,0.011002072,0.02322473,0.0009295899,0.035109818,0.014287619,0.03677445,0.0007589818,0.13817404,0.035037145,0.012217379,0.036417644,0.0023696446,0.045490514,0.000984723,0.087603085,0.03415825,0.017082138,0.20412186,0.0013251058,0.100223005,0.0015154288,0.012615941,0.08995785,0.009425705,0.05412144,0.0023222873,0.026055701,0.0044339537,0.046938226,0.00017147568,0.07145443,0.0031082167,0.0672166,0.0011091786,0.011308644,0.005914285,0.026474023,0.005424569,0.056070223,0.011777658,0.007190556,5.2178762e-05,0.008586198,0.0125946775,0.054483302,4.0984858e-08,0.029839946,0.008026034,0.038138997,0.016529461,0.00038451422,9.707115e-05,0.012695289,0.03174615,0.029879784,0.023349158,0.00011102834,0.0025231903,0.00012733255,5.0548704e-05,0.003058459,0.0044032973,0.015297176,7.454918e-06,0.020193242,0.0079159,0.06510025,0.09768896,0.03504385,0.18300015,0.044540744,0.18284255,0.11157785,0.00032340185,0.00023593228,0.007911892,0.015303045,0.005966518,0.0035406908,0.008379252,0.023628324,0.00020382369,0.055686507,0.028144173,0.012360955,0.0017965195,0.0075736544,0.033053376,0.0004686729,0.017973425,0.00080153544,0.006696104,0.10095804,7.289121e-05,0.047019456,0.049002558,9.2560666e-05,0.06748582,0.00012018395,0.0011949495,0.0021152054,0.009690608,0.14055653,0.025007134,0.10929616,0.0980558,0.0046411976,0.03240389,0.0056635044,0.060147475,0.1120645,0.058602627,0.0076048253,0.00040178938,0.0074529406,0.0059912535,2.5605885e-05,0.025356887,0.0053996183,0.012504541,4.008246e-06,0.040575135,0.013043477,0.011482953,0.0006084298,0.00022590708,0.0005513173,0.0035360178,0.0010243284,0.0006332423,0.00706797,0.01919428,0.0023812938,0.0011962026,0.0074454863,0.0022122303,0.06592524,0.058795594,0.009204277,0.08323755,0.0064792098,0.00081006635,0.0011099768,0.0029414913,0.012622962,0.010572426,0.0075271605,0.042887572,3.850341e-05,3.3147557e-05,0.014757217,0.0047470136,0.0046939626,0.015310324,1.9519803e-08,0.014670973,0.001364005,0.0041449172,0.0029445535,0.025632586,0.0016954893,0.033934303,0.016084552,0.048336357,0.059657466,0.25175628,0.03430804,0.0805787,0.12985069,0.0010252405,0.036684763,0.0059202863,0.00213275,0.0139982235,0.003157924,0.011448903,0.008246316,0.076892115,0.005182798,0.06377834,0.04074132,0.0071236365,0.045663983,0.02474132,0.030110989,0.008616557,0.06319093,0.030287314,0.021626733,0.023741271,0.015623197,0.00012719538,0.018687079,0.043542467,0.045926474,0.08971542,0.02715718,0.15483426,0.0008675517,0.048519902,0.02402324,0.014014861,0.02857448,0.020747991,0.036243685,0.004532318,0.028320618,0.03593445,0.028660348,0.030424353,0.2365432,0.043720543,0.15447037,0.041055366,0.011818244,0.0003467793,0.10566161,0.00620417,0.112737134,0.00035685324,0.007905696,0.004500405,0.0014454853,0.17496258,0.0021443574,0.051776547,0.00072461047,0.005456962,0.014600609,0.03886389,0.0012231813,0.022470783,0.040354483,0.003676054,0.0012914687,0.04589715,0.019152297,0.11977624,0.0009501253,0.06912811,0.014810278,0.0035082176,0.0025589599,0.0017781169,0.026360387,0.0040107486,0.020835225,0.005558823,0.0006988117,0.013189383,0.0007508034,0.00024156304,0.0006044153,0.052656323,0.0073213694,1.7435415e-05,0.00043183306,0.0014724866,0.019144684,0.040533364,0.021202577,0.0054600094,0.06163641,0.05406528,0.0019644753,0.026336083,0.0032446133,0.0025368405,0.039519638,0.0046243914,0.015927656,0.056225784,0.0041439696,0.020751717,0.012500489,0.000585618,7.184189e-05,0.028706208,0.011106553,0.0021599582,0.00013628128,0.034582805,0.0006732834,0.06405474,0.0014398707,0.009166408,0.012314193,0.0029527843,1.7603966e-06,0.0009204804,0.017010681,0.07717646,0.013669065,0.14739023,0.029221008,0.003157773,0.00043743604,0.0038627302,0.13932444,0.00059222616,0.24793796,0.02747149,0.0033946019,0.06452989,0.00021083876,0.019817624,0.0019065274,0.012624944,0.00035450386,0.0034284445,0.051353768,0.0043146135,0.025919747,0.0011995136,0.017258596,0.016104976,0.028833533,0.121201605,0.0009620232,0.047776334,0.0024897894,0.006356883,0.00032576537,0.017061336,0.04172185,0.07608303,0.09132669,0.0017319975,0.027060505,0.019271875,0.0055209626,0.025644774,0.007517168,0.007333002,0.04383825,0.015885837,0.0012725177,0.00022266498,0.022173537,0.013034581,0.0101746395,0.004140847,7.038176e-05,0.009134023,0.0067986664,0.00046937124,0.00030936883,0.0108055025,0.0010322451,0.0010893772,7.272465e-05,0.004845913,0.023564955,0.015082632,0.04723379,0.024497366,0.08243867,0.03328708,0.21829289,0.066831805,0.020517217,0.06404077,6.75651e-06,0.03177329,0.010305373,0.026249852,0.034190904,0.00026493054,1.3144515e-06,0.03025722,2.8177736e-05,0.075811766,0.011642251,0.046575733,0.010863008,0.08038104,0.00013738219,0.078472964,0.11051296,0.01742001,0.07944286,0.0035411804,0.00088330015,0.0011335571,0.0056957523,0.016275223,0.005691282,0.027911609,7.9536875e-07,0.00040603834,0.0010508058,0.0039474405,0.0015878939,0.017147982,0.022251053,0.04957668,0.0017686716,0.037612855,0.034048732,0.056783166,0.0021317126,0.0554561,0.03181729,0.0013041375,0.0013579953,0.01080049,0.0040595797,0.052691165,0.059987333,0.07928198,0.0071921656,0.000906885,0.015079575,0.026921267,0.009629962,0.098403364,0.0013125631,0.008741562,0.012690004,0.0041942974,0.003853282,0.02485446,0.08180651,0.11719198,0.007080062,0.07569037,0.15513308,0.002896042,0.071262926,0.0005288054,0.048932627,0.0006668318,0.0075734677,0.068621196,0.02248957,0.0076297848,0.024343817,0.00017453871,0.018037666,0.012379728,0.00607387,0.03506375,0.08182173,0.00099474,0.23325343,0.11953519,0.015621811,0.020600522,0.0018541845,0.0037383984,0.008504288,0.011524277,0.015923947,0.0068482175,0.010992384,0.010407404,0.00030790493,1.7501309e-08,0.056235924,0.020017758,0.0005727739,0.008106166,0.060004428,3.2724845e-06,0.028859317,0.0027747978,0.0012827463,0.0016566662,0.00029226244,0.004883482,0.011629858,0.0030387456,0.031630255,0.02338926,0.00070160814,0.031409692,0.13679655,0.007927237,0.11045796,0.00014747455,0.00010827775,5.9413007e-05,0.02898242,0.00064926693,0.19846989,0.0011076189,0.057763528,0.015826086,0.00030387373,0.018877499,0.029567853,0.0056608045,0.026986303,0.022620855,0.0070994743,0.10775537,0.01211413,0.052657466,0.05551591,0.0023156856,0.13665682,0.027551858,0.023848975,0.06473221,0.036207676,0.00259401,0.057201825,0.14530563,0.003343603,0.05715599,0.035749275,6.097836e-05,0.18106118,8.6279644e-05,0.0045472416,4.633139e-08,0.00034190607,0.0040709446,0.11989272,7.800594e-06,0.0007698748,0.03661931,0.025996622,0.02241312,0.032563534,0.0038068257,0.0009167228,0.043917153,0.04258976,0.024388598,0.057920914,0.0005664308,1.04753335e-05,0.02015803,0.020623807,0.0036049301,0.008850172,8.478001e-05,0.0017637806,0.0057279454,0.04680875,0.13295178,0.021249574,0.009705805,0.0018540793,0.06853624,0.0001717556,0.046327494,0.027540343,1.2070726e-05,4.050034e-05,0.07468963,0.00247783,0.036182445,0.07123529,0.00025963975,0.042029135,0.011563374,0.008151317,0.0045213737,0.009834015,0.068652116,0.013031356,0.0009945408,0.0134830475,0.065134265,0.0019483485,0.008638171,0.0028976013,0.03817296,0.025045827,0.017718714,0.0046577696,0.06957393,0.006600615,0.0061023235,0.085155755,0.023622992,0.104228824,0.04223911,0.03224246,0.04734537,0.0010037349,0.030634059,0.053296737,0.0054882336,0.03481663,0.06455798,0.011166496,0.04361914,0.023207474,0.00018288154,0.0048214057,0.0013614328,0.13031986,0.000114250055,0.10535336,0.037877876,0.016161902,0.046403307,0.0020677336,0.031909313,0.018633958,0.013662641,0.0035158438,0.000712296,0.0023672136,0.029866073,0.043471154,0.0018098011,0.09026173,0.043160964,0.017589185,0.122066855,0.00012043369,0.006667806,9.07847e-07,0.00204777,0.00013595582,5.4428463e-05,0.014797116,8.381357e-06,0.012108961,0.0031719503,0.0025002456,0.008250798,0.000101983656,0.0052394867,0.03351814,0.05133138,0.015637057,0.000133783,0.019434564,0.052677196,2.4029947e-05,0.05135045,0.007455174,0.03453724,0.017530069,3.2627875e-06,0.008128817,0.0013827784,0.003691074,0.0037120997,0.020558983,0.00044119393,0.008660356,0.014636989,0.11098029,0.026553122,0.11013454,0.039298616,0.0031673012,0.13443203,0.04547881,0.14105833,0.010625094,0.1849251,0.000438117,0.13104956,0.042763323,4.6719656e-06,0.0012833868,0.0077963304,0.00055830897,0.023524348,0.06417964,0.000937105,0.016053589,0.00086441205,0.077252865,0.024562526,6.256878e-05,0.024276393,0.0014833388,0.12785344,0.034474745,0.0005523646,0.021823125,0.0031555847,0.06571901,0.007130062,0.08341648,0.033794977,0.009014906,0.019568274,0.015177939,0.03389539,0.010820271,0.027115509,3.860667e-05,0.04455486,0.07920688,0.027386477,0.0002733436,0.05279298,0.0012437042,0.0137187345,0.0028784191,0.00722046,0.0064018406,0.00993881,0.011584528,0.0005899242,0.120612875,0.057950728,0.03563292,0.0001235462,0.053424798,0.036143918,0.011807536,0.032361172,0.00054727524,0.028970238,0.054015037,0.026748404,0.016081082,0.0050536245,0.1518152,0.0110106515,0.12026534,0.05137668,0.009546321,0.033137478,0.008879611,0.02747224,0.10490875,0.0007401958,0.0056620017,0.004250904,0.011572201,0.02596483,0.025698092,0.025163159,0.0012803586,0.053824358,0.036049303,0.027532341,0.000546919,0.019159416,0.00868659,0.004985707,0.009358278,0.006478874,0.0021901329,0.032851115,0.0062032756,0.0885587,0.0025762753,0.049814153,0.007907778,0.008035034,0.0035724016,0.0049106525,0.008754814,0.00081729656,7.4471895e-06,0.0003655462,0.021481069,0.0052706054,0.015141567,0.017668748,0.007565103,0.014804258,0.0013089161,0.027333997,0.011594814,0.014962597,0.0012763287,0.09916538,0.010243657,0.013578644,0.012656595,0.021716831,0.00011676823,5.8427966e-05,0.000106839296,0.00011456181,0.0669168,0.18541476,0.0076471865,0.2474457,0.2734133,0.001586595,0.00825415,0.028866375,0.017260233,0.04377974,0.051863194,0.0007158526,0.05275275,0.0020760505,0.007077474,0.047470763,0.039369427,0.007865532,0.016342726,0.2447478,0.058803357,0.32120088,0.18305889,0.0044778734,0.03180434,0.014960111,0.0010866444,0.0034022185,0.14467707,0.2335053,0.052455537,0.063703075,0.00041806826,0.0018879386,0.07808983,0.048478093,0.040301338,0.088445716,0.004599667,0.007983015,0.0014940879,0.0049066353,0.0013027388,0.01245701,0.030498328,7.009053e-05,0.029673554,0.07786098,0.016735017,0.04885868,0.039112985,0.0069643734,0.00458051,0.0763374,0.1256187,0.039768785,0.20879312,0.029420601,0.05971669,0.06835208,0.007247214,4.9622213e-06,0.01143515,0.013382244,0.11389686,0.03593169,0.00020887094,0.0027490896,0.0074883485,0.014078046,0.04705401,0.0019894612,0.009769893,0.044917017,0.006797251,0.022503283,0.016280942,1.0924326e-05,0.007884278,0.055219825,0.00020665694,0.013323218,0.04309047,0.010860247,0.0393348,0.003313383,0.0639157,0.03600891,0.014545269,0.007616067,0.05618986,0.05302618,0.018777745,0.01155626,0.014838868,0.010825701,0.06029384,0.0060617896,0.0016980476,0.021999553,0.026454465,0.023620784,0.027073331,0.005659804,0.00025661272,0.0014020015,0.024631355,0.05591598,0.010125399,0.05386044,0.034932084,0.00805121,0.0077038896,0.06055666,0.030892542,0.015324251,0.011684791,0.0025561145,0.011076296,0.00018749757,0.013078531,0.020507379,0.11470441,0.0068259677,0.18665664,0.10430144,0.025495302,0.08166388,0.0102639785,0.01767286,0.054754212,0.12052053,0.00018868779,0.00028313446,0.0057959454,0.0025680738,0.038512878,0.021325447,0.02250395,0.03850277,0.0624212,0.006123574,0.016919406,0.00048256715,9.740012e-06,0.0022707307,0.00022587841,0.016052667,0.00096778135,0.025075097,0.008509059,0.03509836,0.06552998,0.13124762,0.0004924902,0.05977074,0.22662759,0.09028098,0.1015044,0.09878554,0.016664015,0.15123238,0.00045261922,0.06847047,0.010349573,0.00034610587,0.059907623,0.06001078,0.016691249,0.042246766,0.0008918584,0.028728474,0.015989076,0.001549693,0.060472067,0.00052237755,0.010222692,0.04321103,0.0018852849,0.018709924,0.0023028909,0.003241358,0.006952699,0.003797924,0.052000627,0.00024836833,0.106241636,0.023592588,0.035742253,0.0054528904,0.002893762,0.010954709,0.00040673887,0.01832964,1.2713489e-06,0.022749644,0.0051802536,0.12546743,0.00017889978,0.065475486,0.021143045,0.00042612097,0.030146983,0.0015621127,0.030103687,0.053481203,6.4207134e-06,0.013883461,0.013569824,0.0017608218,0.0024212587,0.014146531,0.056450218,0.0046079215,0.1318049,0.027840901,0.0024640586,0.010951103,0.01834547,0.101206236,0.005707247,0.049718276,0.0025396137,0.008556113,0.002643741,0.03108682,0.011966545,0.03501048,0.002241762,0.013094227,0.02193215,0.02564847,0.03371181,0.0010984238,0.0051190034,0.0005508192,0.0050739795,0.006752126,0.033591084,0.0010380193,0.0002519176,0.00029262836,0.00014561656,0.1023171,0.19828878,0.0036494844,0.23811847,0.15799607,0.00014842357,0.0053065475,0.0023075012,0.01071351,0.000135637,0.0042606094,0.00063077884,0.0028460287,0.03603706,0.020856284,0.041261375,0.003348561,0.21747492,0.07119651,0.0039907373,0.0017762876,0.1443038,0.2335909,0.0012256027,0.13544399,0.025269788,0.176393,0.010892337,0.10521901,0.073585264,0.028072223,0.007462592,0.004152661,0.012932835,0.0011875846,0.11419388,0.005723072,0.009916272,2.6785392e-06,0.0023814829,0.05089225,0.068502195,0.016432984,0.12139111,0.022759378,0.0060461094,0.0115530435,0.005761437,0.00028088034,0.018369535,0.04864772,0.0029479635,0.0037361358,0.008272214,0.029192027,0.00050157943,0.0064076767,0.022367135,0.0003194384,0.011310476,0.008628014,0.033576775,0.07345606,0.017059764,0.21177289,0.027129045,0.06193572,6.0617014e-05,0.060495917,0.009731166,0.0042056195,0.07430075,0.0006777985,0.073248856,0.03895289,0.025895009,0.07128105,0.019227766,0.01219626,0.0012835213,0.011965746,0.02356954,0.003687081,0.08272827,0.00036243946,0.044262625,0.11341684,0.00070624327,0.013305445,0.0019613144,0.027611816,0.0030354182,0.04599389,0.0029988152,0.019920075,0.008209659,0.016844139,0.005535734,0.0014989739,0.0014161665,0.016611245,0.05593549,0.11519879,0.001028692,0.030877331,0.06114866,0.0024359233,0.06960656,0.00024919002,0.12111739,0.018282548,0.070319876,0.10043468,0.027027206,0.095542096,0.0015275325,0.021059303,0.020918595,0.12754937,0.0076606274,0.08491115,0.057015292,0.002287049,0.020732196,9.295447e-05,0.046061434,0.0013314827,0.031636648,0.019585455,0.013300462,0.018702343,0.05038538,0.026727084,0.04406032,5.6126623e-06,0.0007248801,0.00081476726,0.016947763,0.0005937814,0.006537456,0.0656259,0.005959807,0.031391576,0.022890566,0.022127265,0.012303626,0.015105907,0.060081568,0.022570675,0.00031877082,0.0069659404,0.007718042,0.021001596,0.0023803979,0.009240206,0.0018870116,0.0049032914,3.1255673e-05,0.0076298006,0.030224625,0.050855774,0.002090592,0.010280241,0.071169004,0.04543569,0.003648262,0.023109892,0.010704245,0.001790918,0.010841133,0.01272216,0.002150221,0.0012675239,0.0006830724,0.05303095,0.007334189,0.011021944,0.0005012604,0.0076767458,0.009336215,0.22532468,5.2419287e-05,0.35570672,0.03317837,0.032802988,0.0034980963,0.008590667,0.0099124415,0.07513413,9.5517666e-05,0.0031068611,0.0038012343,0.008616347,0.021878602,0.031223547,0.062430162,0.028741458,0.028107597,0.0027863295,0.0020640776,0.027371723,0.0007723277,0.05125994,0.032511484,2.9178693e-05,0.008791046,0.018166794,4.3116113e-05,0.012415779,0.005558845,0.034696933,0.014551315,0.0010398646,0.0306441,0.012474193,0.12036396,0.009560585,0.05633217,0.0047504124,0.00035958667,0.0020214706,0.00032173184,0.0012202979,0.0038908648,0.05952106,0.0035180107,0.0076258704,0.017319728,0.031493317,0.015079201,0.10279267,0.072972976,0.0004863652,0.002866202
